,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,1.0368034362792968,0.262454435473133,0.018727970123291016,0.0014918802301709913,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.5012627228897222,0.561064556176288,0.6068047796399751,0.563780260707635,0.524812734082397,0.5515262457500459,0.036177651510379154,267,0.5256798756798756,0.5787765867350644,0.5984344375347834,0.5812059912405934,0.5729349906245772,0.5714063763629789,0.024389006005443407
12,1.2691263675689697,0.3845307943946705,0.01758999824523926,0.0025984052990031315,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.643032065508533,0.6109559279950342,0.5902001862197392,0.573518001241465,0.5678058676654183,0.5971623509195384,0.02745386208548024,127,0.6501966783216784,0.6605729910228181,0.5690952645969948,0.5777457836281366,0.5950300593454602,0.6105281553830175,0.037708451582903195
13,1.669599437713623,0.21553848894469063,0.020035505294799805,0.001927476909302919,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.6108517639856127,0.5985024829298573,0.6012181874612043,0.5846135940409682,0.5745942571785269,0.5939849475629048,0.012811510002171135,131,0.5842730186480186,0.6433445447286278,0.6043240496527693,0.6077842572652261,0.6399813458081229,0.615941443220553,0.02250884057256866
14,2.4761045932769776,1.1681978738499068,0.02200918197631836,0.006627110281728336,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.5766051886431469,0.6456005586592178,0.6526225946617007,0.6081626319056487,0.6079900124843945,0.6181711894430598,0.027847082613515428,57,0.5544701825951828,0.7194328163186294,0.6589880707527767,0.6872964405836379,0.661076047244399,0.6562527114989252,0.055400124022453624
15,1.472379732131958,0.5736313420271706,0.01927661895751953,0.0023882475491314344,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.5269763526440653,0.5900450031036624,0.6012957790192428,0.5873292985723153,0.5663233458177279,0.574362603645607,0.026299215845529723,192,0.5730065073815073,0.6470999588646648,0.5728869746170784,0.6782418273767754,0.6292358547099418,0.6200942245899935,0.04156873911180163
16,1.8190260410308838,0.7400352274968938,0.02015528678894043,0.002039432584723774,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.6321267314609321,0.6192582247051521,0.5749534450651769,0.5818978895096213,0.6079900124843945,0.6032644930904552,0.021782726416664674,109,0.6877161033411033,0.6921189537106492,0.5591187359353449,0.553560626224986,0.6624726952890917,0.6309974229002351,0.06181673904475226
17,1.976240348815918,0.3629766429224369,0.011387395858764648,0.0007701567188629973,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.6349200275503176,0.6165425201738052,0.6332247051520794,0.6068047796399753,0.584503745318352,0.6152393279033458,0.018580092477326483,66,0.6699932012432013,0.644779442011276,0.6243859946282091,0.6714302998040023,0.6199498366550038,0.6461077548683385,0.021769620110496036
18,1.3488025188446044,0.34356396650947235,0.012390422821044921,0.0024639158384353894,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.5984158567383485,0.6401691495965238,0.55532278088144,0.5541201117318436,0.5982365792759052,0.5892530384953799,0.0320708886642757,150,0.5797397047397047,0.651295763060469,0.5731095893725652,0.560408449681806,0.6430766851597688,0.6015260384028627,0.03788476408958897
19,0.4877186298370361,0.12938378495976177,0.015234375,0.004949116659929597,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.4956761307109513,0.4942582247051521,0.5,0.49441340782122906,0.5000000000000001,0.49686610733329195,0.0026016114446907367,377,0.4961417055167056,0.4956227163839621,0.49473709681322137,0.4961356982118228,0.5027618835901104,0.4970798201031645,0.0028868243540082967
20,0.7090646743774414,0.13813336727623543,0.012260770797729493,0.0014067915572637817,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",0.5560572434376675,0.5708022967101178,0.5748758535071383,0.5235490378646804,0.5511079900124844,0.555282427934645,0.01816444843423705,258,0.5530472999223,0.5407143029980401,0.5524935272340116,0.565635056984538,0.5818875529179794,0.5587555480113738,0.013997862814049454
21,0.6193804264068603,0.12576370763243236,0.012271308898925781,0.001826986681556284,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",0.5720134690441571,0.5291356300434513,0.5720825574177529,0.5429469273743016,0.5134207240948816,0.5459665490410837,0.023283468468195713,287,0.5480307886557887,0.5455005202410046,0.5506908316596898,0.5589735523991579,0.57696787226228,0.5560327130435841,0.011405463633590154
22,0.5609030723571777,0.12279554192738075,0.012043905258178712,0.0012062607034942364,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.553263947348282,0.5263423339540658,0.5166045934202359,0.513733705772812,0.5231741573033709,0.5266477234880759,0.014078302070927667,336,0.5238466394716396,0.5293391729377888,0.5341616860648002,0.5201393761947396,0.5419381028783515,0.529884995509464,0.007685105608888443
23,0.6098823070526123,0.03936809194289639,0.0139404296875,0.001284624929958382,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 6}",0.5068493150684932,0.513888888888889,0.5180400372439479,0.5,0.5041354556803995,0.5085849018141052,0.006541794288252276,353,0.5003375097125098,0.5016938079221817,0.5062211145256128,0.5217557528976214,0.5114124026212523,0.5082841175358357,0.007773131479890331
24,0.6467285633087159,0.14529086685425657,0.015288448333740235,0.005147359843127753,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 7}",0.6024718757174562,0.5624224084419615,0.6566185599006827,0.5760009310986964,0.5287921348314608,0.5853198909549328,0.042831430405727046,162,0.5630536130536131,0.5903743315508022,0.5947564546180463,0.6063541994337842,0.5915070267344532,0.5892091250781398,0.014251142460140354
25,0.8630109786987304,0.19418907048723058,0.014944839477539062,0.005864916458296027,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 8}",0.6037345986071784,0.6012957790192428,0.6304314090626939,0.562344816883923,0.5456460674157304,0.5887368198799778,0.030554701262916758,151,0.5918924825174825,0.5856244101918844,0.5838580105016091,0.6077479613811794,0.5752691809553266,0.5888784091094964,0.010827267832030833
