,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
186,8.664440584182739,1.323709061386161,0.01472330093383789,0.001984691440007982,0.01,"(100, 25, 100)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 45}",0.6720391732479873,0.6935215245638675,0.708748880723747,0.7622657239015653,0.7055917497761445,0.7084058561338151,0.029840792308710465,14,0.7203493203644957,0.7093648304584619,0.7126015767364978,0.7198637240922795,0.7295234961447503,0.7183405895592971,0.00699875499740877
187,9.216568899154662,1.5566237557138438,0.01580390930175781,0.001610907847566877,0.01,"(100, 25, 100)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 50}",0.6720391732479873,0.6935215245638675,0.708748880723747,0.7622657239015653,0.7055917497761445,0.7084058561338151,0.029840792308710465,14,0.7203493203644957,0.7093648304584619,0.7126015767364978,0.7198637240922795,0.7295234961447503,0.7183405895592971,0.00699875499740877
188,8.88846559524536,1.4751795373890735,0.013620662689208984,0.0017533764185980382,0.01,"(100, 25, 100)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 55}",0.6720391732479873,0.6935215245638675,0.708748880723747,0.7622657239015653,0.7055917497761445,0.7084058561338151,0.029840792308710465,14,0.7203493203644957,0.7093648304584619,0.7126015767364978,0.7198637240922795,0.7295234961447503,0.7183405895592971,0.00699875499740877
189,8.803584480285645,1.622857153258462,0.012843894958496093,0.002244080856212297,0.01,"(100, 25, 100)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 60}",0.6720391732479873,0.6935215245638675,0.708748880723747,0.7622657239015653,0.7055917497761445,0.7084058561338151,0.029840792308710465,14,0.7203493203644957,0.7093648304584619,0.7126015767364978,0.7198637240922795,0.7295234961447503,0.7183405895592971,0.00699875499740877
190,2.1091565608978273,0.17510586753794086,0.00850977897644043,0.0013821070749776058,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 2}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
191,1.9256667137145995,0.10846061735189877,0.008876943588256836,0.0004736656480675569,0.001,"(50, 50)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 3}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
192,2.0685175895690917,0.07937007097747197,0.008777523040771484,0.0005699696923859866,0.001,"(50, 50)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 4}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
193,1.889257287979126,0.14477893906136818,0.008341503143310548,0.0010139236239506747,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 5}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
194,2.171894836425781,0.3430217084160374,0.00847172737121582,0.001287267458562514,0.001,"(50, 50)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 6}",0.5000000000000001,0.5000000000000001,0.49999999999999983,0.49999999999999994,0.49999999999999994,0.5,1.0821421364888672e-16,148,0.5,0.5,0.49999999999999983,0.49999999999999994,0.5,0.5,7.850462293418876e-17
195,2.593154239654541,0.32200515971474736,0.008530139923095703,0.00173292712813813,0.001,"(50, 50)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 7}",0.5000000000000001,0.5175719340256193,0.6405888165004475,0.49999999999999994,0.49999999999999994,0.5316076107033956,0.054878138293278686,69,0.5,0.5134915415910914,0.6300374652912074,0.49999999999999994,0.5,0.5287058013764597,0.05093456372747748
