,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
166,0.6160497665405273,0.09916656088344727,0.0009700775146484375,8.101046530705169e-05,0.001,"(50,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 3}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,209,0.5,0.5,0.5,0.5,0.5,0.5,0.0
167,0.5850716590881347,0.14016030439839464,0.0009264945983886719,4.279410933904834e-05,0.001,"(50,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 4}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.49600000000000016,0.4992027334851935,0.0015979462330108943,265,0.5,0.5,0.5,0.5,0.49900000000000005,0.4998,0.0003999999999999781
168,0.6101284027099609,0.1176169557610249,0.0009301185607910156,6.814675334650776e-05,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,209,0.5,0.5,0.5,0.5,0.5,0.5,0.0
169,0.6109848022460938,0.03850219173484941,0.002903175354003906,0.00399581201917043,0.001,"(50,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 6}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,209,0.5,0.5,0.5,0.5,0.5,0.5,0.0
170,0.6972539901733399,0.2279637215879975,0.0009167671203613281,1.409003374646433e-05,0.001,"(50,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 7}",0.49999999999999983,0.5620392156862745,0.49999999999999983,0.48800000000000004,0.5400000000000001,0.5180169726204832,0.028187288332927357,86,0.5,0.5514851485148514,0.5,0.4990591133004927,0.5636699507389163,0.5228428425108521,0.028623386042170813
171,0.7231486797332763,0.1311422521580646,0.0009439468383789062,5.6400463554237945e-05,0.001,"(50,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 8}",0.49999999999999983,0.5464313725490195,0.49199999999999994,0.5000000000000001,0.5100000000000001,0.509696949394792,0.019258417329365483,136,0.5,0.5427821782178217,0.494,0.5,0.5003152709359606,0.5074194898307564,0.01783911445156977
172,0.6814046382904053,0.07336933953486915,0.0009188175201416016,1.3944042628252593e-05,0.001,"(50,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 9}",0.49701960784313715,0.49999999999999994,0.5290196078431372,0.5000000000000001,0.5000000000000001,0.5052197061056769,0.011972737870925346,171,0.5680099009900991,0.497,0.5423564356435644,0.5,0.5186305418719213,0.5251993757011169,0.026834562358725684
173,0.6045841693878173,0.09907555837425114,0.0009714603424072265,5.9070213016141776e-05,0.001,"(50,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",0.49999999999999983,0.5718431372549019,0.49999999999999983,0.5080000000000001,0.5520000000000002,0.5263603555317343,0.02985764240963114,53,0.5,0.5921386138613861,0.5,0.4953152709359607,0.5362610837438424,0.5247429937082378,0.03678385068681508
174,0.726757287979126,0.25122204382348823,0.0009354114532470703,1.68982100839745e-05,0.001,"(50,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",0.49999999999999983,0.5214117647058822,0.48799999999999993,0.5000000000000001,0.4980000000000001,0.5014880075036848,0.010924756503788878,202,0.499,0.5315544554455446,0.5133267326732673,0.49900000000000005,0.49877832512315273,0.5083319026483929,0.012881575548067266
175,0.8572989463806152,0.08107170694739768,0.0010345935821533202,0.00010019421009412093,0.001,"(50,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",0.5250196078431372,0.5428235294117646,0.49960784313725476,0.518,0.5060000000000001,0.5183045245433023,0.015159714330525985,84,0.5255544554455445,0.5582574257425743,0.5231782178217822,0.5037783251231528,0.4999261083743843,0.5221389065014876,0.02072589165254123
