,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
225,0.9058546543121337,0.07993311997696896,0.020871734619140624,0.007444605545719905,0.0001,"(50, 50)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.49299999999999994,0.493,0.5,0.495,0.4962,0.0031874754901018596
226,0.994991397857666,0.16435238304515018,0.029260921478271484,0.01864757502115711,0.0001,"(50, 50)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
227,1.2780670166015624,0.15024838564888554,0.01516551971435547,0.0024090731843769042,0.0001,"(50, 50)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.5807058823529411,0.5386666666666666,0.49999999999999983,0.5220000000000001,0.5000000000000001,0.5283138594845682,0.030002554279102228,29,0.627950495049505,0.5869702970297029,0.5,0.5013891625615764,0.5014630541871922,0.5435546017655952,0.053766560935636025
228,1.049545907974243,0.17215041350236568,0.02488284111022949,0.011672350075996174,0.0001,"(50, 50)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
229,1.440320873260498,0.17811028439801763,0.0158383846282959,0.004033603672542096,0.0001,"(50, 50)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.5268235294117646,0.5154509803921568,0.6747450980392157,0.5320000000000001,0.6020000000000001,0.5702112197954353,0.060509006869951094,1,0.5448316831683168,0.5696930693069306,0.5951287128712872,0.5114088669950739,0.5766748768472907,0.5595474418377797,0.02896958949040318
230,1.4811482906341553,0.4368837991547915,0.032256460189819335,0.02761164537743876,0.0001,"(50, 50)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.49999999999999983,0.5390588235294117,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.5078295591585152,0.015636859431127737,97,0.5,0.5655643564356435,0.5,0.5,0.5,0.5131128712871287,0.026225742574257405
231,1.4195733070373535,0.22024441290815788,0.020187997817993165,0.006653880668406445,0.0001,"(50, 50)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
232,1.5001676082611084,0.2964703435319159,0.02683882713317871,0.013360222841291415,0.0001,"(50, 50)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5000000000000001,0.5000000000000001,0.4999999999999999,1.466534737580185e-16,131,0.5,0.5,0.5,0.5,0.5,0.5,0.0
233,1.5895892143249513,0.337616502053643,0.018670940399169923,0.007156071260063677,0.0001,"(50, 50)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.49999999999999983,0.5098039215686274,0.5254117647058822,0.4760000000000001,0.5000000000000001,0.5022755817588994,0.016072990462582686,115,0.5,0.5028514851485147,0.5191782178217822,0.4917783251231528,0.5,0.50276160561869,0.009004427979462168
234,2.1283421516418457,0.4503721372737974,0.02056775093078613,0.005431613041226245,0.0001,"(50, 50)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.49999999999999983,0.49999999999999994,0.49999999999999983,0.5600000000000002,0.5520000000000002,0.5223234624145785,0.027534615544070284,55,0.5,0.5053762376237624,0.499,0.5505221674876847,0.6014334975369459,0.5312663805296787,0.039958015476460045
