,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
312,4.043773746490478,0.4690468864507564,0.2644198894500732,0.03031198707272872,0.0001,"(50,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 10}",0.7011773464422495,0.7107442456617011,0.7263253774662671,0.717301695124587,0.7207058387624663,0.7152409220613365,0.008662149159175419,244,0.7200376250454658,0.7200593040089222,0.7206805713505015,0.7076711482621069,0.7335158491459183,0.7203928995625829,0.008177713897556274
313,4.261927700042724,1.16764402473232,0.24211745262145995,0.03328811234546197,0.0001,"(50,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 15}",0.6918215099813498,0.7028543359965617,0.7316901843332199,0.7407138666749005,0.7357890511625035,0.7205488316633905,0.019505852272729277,165,0.7190377430753776,0.7102486095353716,0.7378232992932201,0.7286792282188497,0.7318008547551286,0.7255179469755896,0.009757418033247927
314,4.250878763198853,1.1290625065173063,0.2759887218475342,0.012925664408106732,0.0001,"(50,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 20}",0.6918215099813498,0.7028543359965617,0.7316901843332199,0.7407138666749005,0.7357890511625035,0.7205488316633905,0.019505852272729277,165,0.7190377430753776,0.7102486095353716,0.7378232992932201,0.7286792282188497,0.7318008547551286,0.7255179469755896,0.009757418033247927
315,4.306149339675903,1.180458663974436,0.27632570266723633,0.01426845691697418,0.0001,"(50,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 25}",0.6918215099813498,0.7028543359965617,0.7316901843332199,0.7407138666749005,0.7357890511625035,0.7205488316633905,0.019505852272729277,165,0.7190377430753776,0.7102486095353716,0.7378232992932201,0.7286792282188497,0.7318008547551286,0.7255179469755896,0.009757418033247927
316,4.009724378585815,0.9438666983814911,0.29751925468444823,0.039582499686504354,0.0001,"(50,)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 30}",0.6918215099813498,0.7028543359965617,0.7316901843332199,0.7407138666749005,0.7357890511625035,0.7205488316633905,0.019505852272729277,165,0.7190377430753776,0.7102486095353716,0.7378232992932201,0.7286792282188497,0.7318008547551286,0.7255179469755896,0.009757418033247927
317,4.257988023757934,1.4119467304208195,0.2889281749725342,0.03604372011968284,0.0001,"(50,)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 35}",0.6918215099813498,0.7028543359965617,0.7316901843332199,0.7407138666749005,0.7357890511625035,0.7205488316633905,0.019505852272729277,165,0.7190377430753776,0.7102486095353716,0.7378232992932201,0.7286792282188497,0.7318008547551286,0.7255179469755896,0.009757418033247927
318,4.064102649688721,1.506851102992223,0.2620340347290039,0.03683436804465731,0.0001,"(50,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 40}",0.6918215099813498,0.7028543359965617,0.7316901843332199,0.7407138666749005,0.7357890511625035,0.7205488316633905,0.019505852272729277,165,0.7190377430753776,0.7102486095353716,0.7378232992932201,0.7286792282188497,0.7318008547551286,0.7255179469755896,0.009757418033247927
319,4.104577112197876,1.130242679872034,0.2654565811157227,0.028832348159347283,0.0001,"(50,)",45,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 45}",0.6918215099813498,0.7028543359965617,0.7316901843332199,0.7407138666749005,0.7357890511625035,0.7205488316633905,0.019505852272729277,165,0.7190377430753776,0.7102486095353716,0.7378232992932201,0.7286792282188497,0.7318008547551286,0.7255179469755896,0.009757418033247927
320,4.600231504440307,1.4095370124659488,0.3287242889404297,0.03578473525295726,0.0001,"(50,)",50,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 50}",0.6918215099813498,0.7028543359965617,0.7316901843332199,0.7407138666749005,0.7357890511625035,0.7205488316633905,0.019505852272729277,165,0.7190377430753776,0.7102486095353716,0.7378232992932201,0.7286792282188497,0.7318008547551286,0.7255179469755896,0.009757418033247927
321,4.8381030559539795,1.2714327210741634,0.2991391658782959,0.039286727319002145,0.0001,"(50,)",55,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 55}",0.6918215099813498,0.7028543359965617,0.7316901843332199,0.7407138666749005,0.7357890511625035,0.7205488316633905,0.019505852272729277,165,0.7190377430753776,0.7102486095353716,0.7378232992932201,0.7286792282188497,0.7318008547551286,0.7255179469755896,0.009757418033247927
