,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
91,1.4022403240203858,0.5925971691253599,0.04522719383239746,0.023785275857390844,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 5}",0.654467239222368,0.6921246728527243,0.7126933646216072,0.7112730416525149,0.6890882144070151,0.6919092922112742,0.021062897048749862,119,0.6649193422120733,0.688417170702567,0.707102049141685,0.7218798647631911,0.7129032040809649,0.6990443261800963,0.020277614172965794
92,1.4596267223358155,0.7655407846753272,0.06475729942321777,0.03059133887631868,0.01,"(25, 25)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 6}",0.6832101494324331,0.5622558387634026,0.6925309537777503,0.6997560749683515,0.7240482292277766,0.6723069439115625,0.05671918941173425,158,0.6862868512269089,0.5917448915931389,0.6844660474406414,0.7239229450374363,0.7229988204302255,0.6818839111456703,0.04818467036543192
93,1.131096601486206,0.40055754807546373,0.06301250457763671,0.040353078265710274,0.01,"(25, 25)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 7}",0.6860268778829255,0.6910540090411611,0.7011455213511592,0.6965063142618951,0.6483851545373143,0.6846277825771327,0.01880920704203608,135,0.6828379690183525,0.6999234009957871,0.7059162255306619,0.7299251848730278,0.6717106263265349,0.6980626813488728,0.02003288413630918
94,1.061155080795288,0.24720625279435388,0.03523163795471192,0.02191558303961991,0.01,"(25, 25)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 8}",0.6914953220817697,0.7046694757201079,0.6960663229073393,0.6284157223577361,0.6970389353753048,0.683552778935726,0.02787382358709308,136,0.7242763441559537,0.7142264584522666,0.6738479952124476,0.642154514019177,0.6976029525805253,0.6904216528840741,0.029559373394588386
95,1.3402177810668945,0.3269477581970226,0.0181027889251709,0.009258054969289924,0.01,"(25, 25)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 9}",0.7115117466018898,0.7182388923426432,0.7123151264396207,0.7140828110044153,0.7235773612869362,0.7159440383749905,0.004467035655650179,51,0.7626644891352262,0.7399634829904443,0.7301127999676725,0.7470477081132464,0.7155894673847996,0.7390755895182778,0.01582851063268888
96,0.8116831302642822,0.3782508874929508,0.032448863983154295,0.01627479830923494,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 10}",0.7154912389767678,0.6695256076688695,0.7298916231821408,0.7331413838885973,0.7254376756105846,0.7146736722643795,0.02336693386857493,57,0.7483539644802228,0.6884824484703083,0.7415414456175999,0.7308093811395837,0.7346011303087856,0.7287576740033,0.021013751176993906
97,0.7126742362976074,0.30673163712539675,0.032979726791381836,0.013982761245256247,0.01,"(25, 25)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 11}",0.7054830267167078,0.6871435917509001,0.719100256275666,0.7194784944576527,0.7174560780560101,0.7097178759388013,0.012420140935960115,81,0.7569547319155292,0.7199506683142678,0.7205064260575237,0.7264951960914483,0.7217456478108685,0.7291305340379275,0.01410186307813816
98,1.7054487228393556,0.8715595090290705,0.035560321807861325,0.014172639033314961,0.01,"(25, 25)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 12}",0.6857697650679623,0.7050417136760992,0.721940902213851,0.7231682465186648,0.7343378516071263,0.7140316679365637,0.01696317149977077,61,0.7250878600213417,0.7240879780512539,0.727674284801638,0.7445827344082235,0.7294628820372496,0.7301791478639413,0.007446801227603733
99,6.3475476741790775,2.6887381351134434,0.026518917083740233,0.01509115956574943,0.01,"(100, 25, 100)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 2}",0.5118463770118119,0.5841564780916858,0.5852811313181213,0.6119739401611757,0.6148454626856453,0.581584566951108,0.03719985799740492,209,0.5165709179114006,0.6095112839004792,0.5979143936376353,0.6323475362770622,0.6075275024486174,0.592774326835039,0.03974217066632396
100,6.454262351989746,1.6175610339704942,0.020686531066894533,0.002208831561183392,0.01,"(100, 25, 100)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 3}",0.6706883715932552,0.6594713453523982,0.6465248402136657,0.6436224411029117,0.6526770000308766,0.6546080596573478,0.009718334483060616,178,0.6712881399208477,0.6604414318714487,0.6706527658313465,0.6629619901439536,0.6473197018940464,0.6625328059323286,0.008701565388386198
